"2017-04-08 00:00";"271.039";"291.102"
"2017-04-08 01:00";"285.18";"295.727"
"2017-04-08 02:00";"284.305";"293.195"
"2017-04-08 03:00";"279.852";"289.195"
"2017-04-08 04:00";"280.742";"284.227"
"2017-04-08 05:00";"285.039";"288.883"
"2017-04-08 06:00";"280.367";"293.164"
"2017-04-08 07:00";"286.742";"296.914"
"2017-04-08 08:00";"277.352";"278.414"
"2017-04-08 09:00";"278.289";"288.602"
"2017-04-08 10:00";"276.32";"286.555"
"2017-04-08 11:00";"278.57";"290.008"
"2017-04-08 12:00";"286.305";"287.633"
"2017-04-08 13:00";"277.383";"280.367"
"2017-04-08 14:00";"280.07";"281.102"
"2017-04-08 15:00";"273.82";"288.945"
"2017-04-08 16:00";"273.633";"286.242"
"2017-04-08 17:00";"277.227";"286.805"
"2017-04-08 18:00";"277.07";"277.82"
"2017-04-08 19:00";"281.055";"291.07"
"2017-04-08 20:00";"277.742";"278.758"
"2017-04-08 21:00";"278.914";"295.086"
"2017-04-08 22:00";"283.273";"297.352"
"2017-04-08 23:00";"285.367";"285.383"
"2017-04-09 00:00";"281.82";"282.711"
"2017-04-09 01:00";"281.977";"291.789"
"2017-04-09 02:00";"276.383";"292.664"
"2017-04-09 03:00";"284.633";"285.414"
"2017-04-09 04:00";"280.039";"284.086"
"2017-04-09 05:00";"273.492";"279.602"
"2017-04-09 06:00";"283.117";"286.836"
"2017-04-09 07:00";"285.961";"286.414"
"2017-04-09 08:00";"285.148";"289.336"
"2017-04-09 09:00";"279.898";"289.008"
"2017-04-09 10:00";"277.805";"285.57"
"2017-04-09 11:00";"281.008";"288.961"
"2017-04-09 12:00";"283.867";"288.445"
"2017-04-09 13:00";"280.117";"281.57"
"2017-04-09 14:00";"280.805";"285.805"
"2017-04-09 15:00";"282.07";"284.586"
"2017-04-09 16:00";"277.883";"284.836"
"2017-04-09 17:00";"280.32";"286.727"
"2017-04-09 18:00";"277.352";"281.148"
"2017-04-09 19:00";"278.961";"281.93"
"2017-04-09 20:00";"282.992";"287.461"
"2017-04-09 21:00";"286.523";"290.336"
"2017-04-09 22:00";"284.07";"289.57"
"2017-04-09 23:00";"284.492";"289.195"
"2017-04-10 00:00";"277.336";"285.992"
"2017-04-10 01:00";"277.477";"285.82"
"2017-04-10 02:00";"277.539";"286.477"
"2017-04-10 03:00";"273.789";"290.148"
"2017-04-10 04:00";"283.195";"284.477"
"2017-04-10 05:00";"277.805";"284.039"
"2017-04-10 06:00";"277.492";"282.773"
"2017-04-10 07:00";"277.148";"278.883"
"2017-04-10 08:00";"284.367";"285.523"
"2017-04-10 09:00";"286.555";"289.68"
"2017-04-10 10:00";"278.836";"288.945"
"2017-04-10 11:00";"283.055";"283.195"
"2017-04-10 12:00";"279.367";"281.508"
"2017-04-10 13:00";"274.242";"293.57"
"2017-04-10 14:00";"276.539";"277.414"
"2017-04-10 15:00";"271.758";"277.742"
"2017-04-10 16:00";"280.945";"284.414"
"2017-04-10 17:00";"273.664";"284.977"
"2017-04-10 18:00";"286.742";"287.508"
"2017-04-10 19:00";"278.711";"290.648"
"2017-04-10 20:00";"282.602";"291.492"
"2017-04-10 21:00";"281.336";"282.195"
"2017-04-10 22:00";"275.367";"278.336"
"2017-04-10 23:00";"284.602";"286.773"
"2017-04-11 00:00";"281.945";"282.586"
"2017-04-11 01:00";"283.258";"283.773"
"2017-04-11 02:00";"282.898";"285.492"
"2017-04-11 03:00";"287.555";"297.492"
"2017-04-11 04:00";"277.461";"285.008"
"2017-04-11 05:00";"281.883";"293.539"
"2017-04-11 06:00";"276.414";"280.961"
"2017-04-11 07:00";"282.367";"297.195"
"2017-04-11 08:00";"284.836";"291.508"
"2017-04-11 09:00";"279.117";"283.43"
