"2017-04-08 00:00";"278.773";"297.461"
"2017-04-08 01:00";"275.617";"287.852"
"2017-04-08 02:00";"276.633";"293.523"
"2017-04-08 03:00";"282.602";"294.961"
"2017-04-08 04:00";"275.773";"287.602"
"2017-04-08 05:00";"275.336";"287.367"
"2017-04-08 06:00";"279.461";"296.539"
"2017-04-08 07:00";"275.695";"287.852"
"2017-04-08 08:00";"277.18";"295.086"
"2017-04-08 09:00";"283.773";"299.102"
"2017-04-08 10:00";"279.633";"288.727"
"2017-04-08 11:00";"282.289";"290.492"
"2017-04-08 12:00";"282.523";"286.617"
"2017-04-08 13:00";"279.133";"282.023"
"2017-04-08 14:00";"284.18";"286.727"
"2017-04-08 15:00";"279.352";"283.633"
"2017-04-08 16:00";"284.211";"290.492"
"2017-04-08 17:00";"282.023";"290.867"
"2017-04-08 18:00";"280.898";"284.289"
"2017-04-08 19:00";"280.57";"283.867"
"2017-04-08 20:00";"292.711";"293.977"
"2017-04-08 21:00";"280.805";"290.102"
"2017-04-08 22:00";"289.508";"295.008"
"2017-04-08 23:00";"276.82";"289.57"
"2017-04-09 00:00";"274.945";"293.852"
"2017-04-09 01:00";"277.648";"291.93"
"2017-04-09 02:00";"275.727";"287.164"
"2017-04-09 03:00";"277.18";"285.805"
"2017-04-09 04:00";"277.945";"285.93"
"2017-04-09 05:00";"285.336";"287.023"
"2017-04-09 06:00";"279.211";"296.023"
"2017-04-09 07:00";"276.742";"290.68"
"2017-04-09 08:00";"276.445";"287.133"
"2017-04-09 09:00";"275.242";"289.227"
"2017-04-09 10:00";"279.961";"295.352"
"2017-04-09 11:00";"283.383";"293.102"
"2017-04-09 12:00";"279.148";"280.164"
"2017-04-09 13:00";"284.367";"286.508"
"2017-04-09 14:00";"284.102";"286.273"
"2017-04-09 15:00";"285.039";"286.211"
"2017-04-09 16:00";"275.945";"281.758"
"2017-04-09 17:00";"281.383";"284.648"
"2017-04-09 18:00";"282.992";"289.758"
"2017-04-09 19:00";"279.086";"286.539"
"2017-04-09 20:00";"288.93";"289.773"
"2017-04-09 21:00";"277.57";"287.18"
"2017-04-09 22:00";"278.414";"292.648"
"2017-04-09 23:00";"276.445";"289.523"
"2017-04-10 00:00";"277.648";"292.961"
"2017-04-10 01:00";"276.93";"289.977"
"2017-04-10 02:00";"286.195";"293.539"
"2017-04-10 03:00";"283.82";"283.945"
"2017-04-10 04:00";"284.055";"285.211"
"2017-04-10 05:00";"281.883";"290.727"
"2017-04-10 06:00";"289.414";"297.742"
"2017-04-10 07:00";"283.617";"298.57"
"2017-04-10 08:00";"278.648";"290.211"
"2017-04-10 09:00";"287.93";"288.211"
"2017-04-10 10:00";"283.211";"289.086"
"2017-04-10 11:00";"283.492";"284.164"
"2017-04-10 12:00";"279.102";"286.82"
"2017-04-10 13:00";"284.664";"291.195"
"2017-04-10 14:00";"285.477";"292.898"
"2017-04-10 15:00";"281.555";"287.633"
"2017-04-10 16:00";"282.383";"287.352"
"2017-04-10 17:00";"291.539";"292.445"
"2017-04-10 18:00";"283.148";"291.242"
"2017-04-10 19:00";"294.602";"297.867"
"2017-04-10 20:00";"280.992";"302.461"
"2017-04-10 21:00";"277.93";"291.305"
"2017-04-10 22:00";"275.977";"291.383"
"2017-04-10 23:00";"277.945";"292.414"
"2017-04-11 00:00";"278.57";"290.945"
"2017-04-11 01:00";"278.008";"289.164"
"2017-04-11 02:00";"275.492";"287.305"
"2017-04-11 03:00";"282.211";"285.711"
"2017-04-11 04:00";"282.461";"288.102"
"2017-04-11 05:00";"281.758";"281.945"
"2017-04-11 06:00";"284.445";"285.398"
"2017-04-11 07:00";"282.133";"282.164"
"2017-04-11 08:00";"275.383";"285.273"
"2017-04-11 09:00";"273.992";"280.102"
"2017-04-11 10:00";"274.617";"287.352"
"2017-04-11 11:00";"285.336";"285.945"
"2017-04-11 12:00";"278.461";"281.023"
"2017-04-11 13:00";"283.945";"287.695"
"2017-04-11 14:00";"279.242";"289.867"
"2017-04-11 15:00";"277.852";"285.461"
"2017-04-11 16:00";"280.977";"284.742"
"2017-04-11 17:00";"283.82";"285.508"
"2017-04-11 18:00";"278.57";"284.367"
"2017-04-11 19:00";"289.055";"290.133"
"2017-04-11 20:00";"293.742";"301.93"
"2017-04-11 21:00";"278.242";"291.633"
"2017-04-11 22:00";"275.008";"290.305"
"2017-04-11 23:00";"277.461";"285.289"
"2017-04-12 00:00";"277.336";"285.289"
"2017-04-12 01:00";"282.586";"283.133"
"2017-04-12 02:00";"277.945";"283.82"
"2017-04-12 03:00";"282.68";"283.773"
"2017-04-12 04:00";"278.914";"280.133"
"2017-04-12 05:00";"278.758";"282.539"
"2017-04-12 06:00";"282.727";"289.383"
"2017-04-12 07:00";"280.539";"282.883"
"2017-04-12 08:00";"279.008";"292.617"
"2017-04-12 09:00";"281.023";"283.82"
"2017-04-12 10:00";"284.82";"287.82"
"2017-04-12 11:00";"281.82";"283.508"
"2017-04-12 12:00";"279.273";"281.289"
"2017-04-12 13:00";"278.398";"290.18"
"2017-04-12 14:00";"281.102";"283.211"
"2017-04-12 15:00";"278.82";"281.82"
"2017-04-12 16:00";"282.648";"286.898"
"2017-04-12 17:00";"278.742";"284.133"
"2017-04-12 18:00";"286.617";"291.289"
"2017-04-12 19:00";"286.742";"292.352"
"2017-04-12 20:00";"290.055";"293.852"
"2017-04-12 21:00";"285.352";"287.648"
"2017-04-12 22:00";"286.242";"290.039"
"2017-04-12 23:00";"285.805";"287.539"
"2017-04-13 00:00";"279.758";"288.086"
"2017-04-13 01:00";"281.055";"288.086"
"2017-04-13 02:00";"276.898";"288.164"
"2017-04-13 03:00";"285.336";"289.461"
"2017-04-13 04:00";"281.883";"285.945"
"2017-04-13 05:00";"282.805";"286.258"
"2017-04-13 06:00";"284.617";"291.492"
"2017-04-13 07:00";"278.805";"291.695"
"2017-04-13 08:00";"279.227";"294.977"
"2017-04-13 09:00";"278.445";"290.258"
"2017-04-13 10:00";"276.602";"288.086"
"2017-04-13 11:00";"280.102";"288.289"
"2017-04-13 12:00";"276.055";"287.055"
"2017-04-13 13:00";"284.273";"284.383"
"2017-04-13 14:00";"283.82";"290.289"
"2017-04-13 15:00";"284.883";"289.555"
"2017-04-13 16:00";"278.57";"285.633"
"2017-04-13 17:00";"274.945";"285.148"
"2017-04-13 18:00";"275.555";"292.523"
"2017-04-13 19:00";"281.336";"289.898"
"2017-04-13 20:00";"278.617";"288.102"
"2017-04-13 21:00";"279.055";"288.82"
"2017-04-13 22:00";"276.102";"284.32"
"2017-04-13 23:00";"278.102";"286.398"
"2017-04-14 00:00";"278.805";"284.852"
"2017-04-14 01:00";"277.852";"282.367"
"2017-04-14 02:00";"285.227";"286.617"
"2017-04-14 03:00";"277.539";"287.82"
"2017-04-14 04:00";"278.055";"292.211"
"2017-04-14 05:00";"282.664";"284.055"
"2017-04-14 06:00";"280.57";"285.82"
"2017-04-14 07:00";"284.398";"285.508"
"2017-04-14 08:00";"276.305";"276.898"
"2017-04-14 09:00";"277.227";"288.336"
"2017-04-14 10:00";"284.961";"287.023"
"2017-04-14 11:00";"278.555";"284.805"
"2017-04-14 12:00";"284.805";"285.055"
"2017-04-14 13:00";"280.461";"284.461"
"2017-04-14 14:00";"287.82";"288.164"
"2017-04-14 15:00";"281.195";"285.93"
"2017-04-14 16:00";"283.008";"285.586"
